\connect bd_magasin_0_8
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (1, 'GACHOD', 'Murielle', '1998-03-07', 'F', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (2, 'SALICETI', 'Françoise', '1998-09-12', 'F', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (3, 'BARES', 'Roger', '1998-02-02', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (4, 'LAGIN', 'Béatrice', '2004-03-28', 'F', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (5, 'PENICAUD', 'Nadine', '2004-03-07', 'F', 3);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (6, 'MARMOUSEZ', 'Anne', '1998-01-16', 'F', 3);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (7, 'CHAPAYS', 'Dominique', '2002-04-22', 'F', 2);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (8, 'SUTRE', 'Stanislas', '1998-09-10', 'M', 5);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (9, 'BRIAVOINE', 'François', '1998-09-15', 'M', 3);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (10, 'RANSINANGUE', 'Céline', '2002-04-21', 'F', 6);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (11, 'VANHECKE', 'Christophe', '2004-03-28', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (12, 'PIETRI', 'Pierre', '1998-02-14', 'M', 8);
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (1, 1, 95, 'place', 'du Paradis', '74000', 'annecy');
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (335, 9, '2022-11-18', 476, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (336, 10, '2023-12-14', 509, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (337, 10, '2023-12-17', 517, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (338, 10, '2023-12-10', 559, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (339, 10, '2023-11-18', 575, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (340, 10, '2023-11-19', 508, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (341, 10, '2022-11-14', 547, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (342, 10, '2023-11-14', 566, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (343, 10, '2022-12-18', 506, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (344, 10, '2022-11-15', 544, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (345, 10, '2023-12-13', 549, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (346, 10, '2023-12-08', 511, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (347, 10, '2022-12-12', 548, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (348, 10, '2022-11-07', 564, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (349, 10, '2022-12-11', 525, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (350, 10, '2022-11-06', 519, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (351, 11, '2022-11-10', 583, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (352, 11, '2022-12-10', 615, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (353, 11, '2022-12-06', 606, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (354, 11, '2022-11-08', 610, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (355, 11, '2022-11-15', 608, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (356, 11, '2022-12-14', 596, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (357, 12, '2022-11-07', 626, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (358, 12, '2023-11-18', 656, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (359, 12, '2023-11-11', 658, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (360, 12, '2022-11-16', 626, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (361, 12, '2023-12-07', 634, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (362, 12, '2022-11-13', 639, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (363, 12, '2023-12-15', 638, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (364, 12, '2023-12-09', 622, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (365, 12, '2023-12-14', 652, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (366, 12, '2022-11-13', 636, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (367, 12, '2022-11-08', 634, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (368, 12, '2023-12-11', 649, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (369, 12, '2022-12-10', 628, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (370, 12, '2022-12-11', 628, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (371, 12, '2023-11-16', 632, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (372, 12, '2022-12-13', 635, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (373, 12, '2023-11-08', 636, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (374, 12, '2022-11-10', 643, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (375, 12, '2023-12-06', 656, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (376, 12, '2022-11-14', 634, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (377, 12, '2022-12-09', 633, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (378, 12, '2022-12-08', 640, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (379, 12, '2022-11-17', 642, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (380, 12, '2022-12-05', 649, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (381, 12, '2022-12-08', 652, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (382, 12, '2023-12-07', 646, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (383, 12, '2023-11-09', 633, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (384, 12, '2023-12-17', 635, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (385, 12, '2023-11-10', 632, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (386, 12, '2022-11-18', 647, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (387, 12, '2023-12-15', 627, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (388, 12, '2022-11-18', 623, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (389, 12, '2023-12-17', 623, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (390, 12, '2022-11-08', 639, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (391, 12, '2022-12-19', 643, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (392, 12, '2022-12-08', 652, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (393, 12, '2023-11-08', 624, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (394, 12, '2023-12-11', 634, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (395, 12, '2023-11-07', 630, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (396, 12, '2023-12-18', 633, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (397, 12, '2022-11-05', 626, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (398, 12, '2022-12-13', 646, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (399, 12, '2023-12-10', 649, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (400, 12, '2022-11-08', 655, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (401, 12, '2022-12-19', 627, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (402, 12, '2022-12-10', 630, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (403, 12, '2022-12-16', 629, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (404, 12, '2023-11-16', 642, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (405, 12, '2022-11-11', 626, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (406, 12, '2022-12-15', 654, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (407, 12, '2022-12-06', 660, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (408, 12, '2023-12-09', 627, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (409, 12, '2023-12-13', 656, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (410, 12, '2023-12-12', 631, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (411, 12, '2023-11-06', 634, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (412, 12, '2022-12-17', 655, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (413, 12, '2022-12-15', 657, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (414, 12, '2023-11-08', 630, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (415, 12, '2023-12-14', 641, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (416, 12, '2022-11-10', 628, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (417, 12, '2023-12-07', 649, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (418, 12, '2023-11-12', 633, 3);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (419, 12, '2023-11-10', 650, 1);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (420, 12, '2022-12-16', 642, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (421, 12, '2023-12-07', 632, 2);
INSERT INTO commande (id, id_client, la_date, id_adr_livraison, id_paiement) VALUES (422, 12, '2022-11-16', 658, 2);
INSERT INTO categorie (id, libelle) VALUES (1, 'perceuse');
INSERT INTO categorie (id, libelle) VALUES (2, 'tournevis');
INSERT INTO categorie (id, libelle) VALUES (3, 'scie');
INSERT INTO categorie (id, libelle) VALUES (4, 'marteau');
INSERT INTO categorie (id, libelle) VALUES (5, 'clé');
INSERT INTO categorie (id, libelle) VALUES (6, 'meuleuse');
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (1, 'turbowolf+', 2.3, 3);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (2, 'nanozebraII', 22.13, 3);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (3, 'megabravo2000', 107.44, 5);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (4, 'turboowlV', 35.2, 4);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (5, 'smallcolibriII', 7.8, 2);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (6, 'microfuraxIII', 7.8, 2);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (7, 'nanotangoV', 9.13, 3);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (8, 'smallcolibriIV', 23.27, 3);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (9, 'easyfoxpro', 8.1, 2);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (10, 'megacolibri+', 5.6, 3);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (11, 'nanowolf2000', 108.323, 1);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (12, 'superfuraxII', 326.248, 1);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (13, 'thinalphaII', 12.5, 2);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (14, 'zenmoon+', 26.12, 3);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (15, 'megatango3000', 6.13, 4);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (16, 'zenpumapro', 27.7, 4);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (17, 'smallpuma+', 328.53, 1);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (18, 'zentango+', 361.161, 1);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (19, 'easypuma3000', 7.13, 3);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (20, 'superfoxIV', 5.2, 3);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (21, 'smalltango+', 295.84, 5);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (22, 'bigcobra2000', 348.329, 1);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (23, 'turbostarpro', 9.3, 2);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (24, 'nanocolibriV', 6.25, 4);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (25, 'zencolibri2000', 31.45, 5);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (26, 'bigstar+', 222.153, 1);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (27, 'megaringo3000', 268.82, 1);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (28, 'zenpumaV', 32.34, 4);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (29, 'smallpuma2000', 11.31, 4);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (30, 'turbofuraxpro', 6.21, 3);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (31, 'minifoxII', 29.3, 4);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (32, 'zenwolfpro', 22.132, 5);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (33, 'thinpumaII', 15.15, 4);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (34, 'minitangopro', 25.17, 3);
INSERT INTO produit (ref, nom, prix, id_categorie) VALUES (35, 'megacobraIV', 344.358, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (1, 33, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (2, 7, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (3, 10, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (4, 31, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (5, 34, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (6, 26, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (7, 14, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (8, 16, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (9, 14, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (10, 10, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (11, 9, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (12, 34, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (13, 30, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (14, 8, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (15, 34, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (16, 29, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (17, 16, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (18, 34, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (19, 10, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (20, 21, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (21, 6, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (22, 20, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (23, 2, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (24, 21, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (25, 4, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (26, 12, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (27, 2, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (28, 11, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (29, 22, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (30, 21, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (31, 31, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (32, 31, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (33, 19, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (34, 30, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (35, 22, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (36, 20, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (37, 5, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (38, 25, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (39, 23, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (40, 3, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (41, 17, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (42, 33, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (43, 24, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (44, 29, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (45, 21, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (46, 10, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (47, 16, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (48, 15, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (49, 30, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (50, 23, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (51, 24, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (52, 6, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (53, 15, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (54, 2, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (55, 4, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (56, 23, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (57, 4, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (58, 15, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (59, 8, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (60, 26, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (61, 33, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (62, 4, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (63, 4, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (64, 24, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (65, 31, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (66, 28, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (67, 25, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (68, 27, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (69, 18, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (70, 29, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (71, 5, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (72, 31, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (73, 18, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (74, 16, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (75, 33, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (76, 16, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (77, 5, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (78, 20, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (79, 24, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (80, 22, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (81, 15, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (82, 31, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (83, 33, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (84, 11, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (85, 11, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (86, 7, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (87, 17, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (88, 23, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (89, 29, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (90, 24, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (91, 27, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (92, 13, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (93, 8, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (94, 17, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (95, 22, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (96, 14, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (97, 6, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (98, 15, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (99, 25, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (100, 3, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (101, 30, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (102, 5, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (103, 1, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (104, 6, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (105, 21, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (106, 27, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (107, 11, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (108, 27, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (109, 32, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (110, 33, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (111, 7, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (112, 16, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (113, 23, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (114, 31, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (115, 28, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (116, 31, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (117, 10, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (118, 17, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (119, 12, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (120, 33, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (121, 23, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (122, 15, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (123, 17, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (124, 2, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (125, 20, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (126, 25, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (127, 5, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (128, 29, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (129, 13, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (130, 2, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (131, 10, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (132, 13, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (133, 2, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (134, 15, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (135, 13, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (136, 16, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (137, 17, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (138, 28, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (139, 14, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (140, 4, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (141, 20, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (142, 17, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (143, 21, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (144, 23, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (145, 8, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (146, 17, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (147, 10, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (148, 15, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (149, 10, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (150, 30, 7);
